Table with column headers in rows 3 and 4,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Median Household Income,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
35,015,NM,Eddy County,"8,329","6,238","10,420",13.8,10.3,17.3,"66,191","60,865","71,517"
35,017,NM,Grant County,"5,090","3,872","6,308",18.6,14.1,23.1,"46,503","40,964","52,042"
35,019,NM,Guadalupe County,999,773,"1,225",25.8,20.0,31.6,"37,534","33,112","41,956"
35,021,NM,Harding County,111,84,138,17.4,13.1,21.7,"44,080","38,560","49,600"
35,023,NM,Hidalgo County,964,728,"1,200",24.1,18.2,30.0,"40,226","35,388","45,064"
35,025,NM,Lea County,"13,332","10,974","15,690",18.8,15.5,22.1,"51,749","48,490","55,008"
35,027,NM,Lincoln County,"3,723","2,947","4,499",18.4,14.6,22.2,"50,472","44,420","56,524"
35,028,NM,Los Alamos County,719,539,899,3.7,2.8,4.6,"134,050","119,083","149,017"
35,029,NM,Luna County,"6,882","5,494","8,270",27.6,22.0,33.2,"35,040","31,094","38,986"
35,031,NM,McKinley County,"21,535","18,747","24,323",30.3,26.4,34.2,"40,149","37,134","43,164"
35,033,NM,Mora County,916,689,"1,143",21.9,16.5,27.3,"41,734","36,500","46,968"
35,035,NM,Otero County,"13,201","10,831","15,571",19.9,16.3,23.5,"49,845","45,778","53,912"
35,037,NM,Quay County,"1,918","1,474","2,362",22.3,17.1,27.5,"35,776","31,534","40,018"
35,039,NM,Rio Arriba County,"8,138","6,565","9,711",20.4,16.5,24.3,"47,042","41,844","52,240"
35,041,NM,Roosevelt County,"3,775","2,999","4,551",21.1,16.8,25.4,"46,977","41,883","52,071"
35,043,NM,Sandoval County,"14,144","11,176","17,112",9.4,7.4,11.4,"72,545","68,231","76,859"
35,045,NM,San Juan County,"29,043","25,930","32,156",24.3,21.7,26.9,"49,977","45,330","54,624"
35,047,NM,San Miguel County,"5,597","4,185","7,009",21.4,16.0,26.8,"43,564","39,923","47,205"
35,049,NM,Santa Fe County,"18,790","15,483","22,097",12.3,10.1,14.5,"67,311","63,724","70,898"
35,051,NM,Sierra County,"3,001","2,395","3,607",26.7,21.3,32.1,"37,660","33,095","42,225"
35,053,NM,Socorro County,"3,504","2,587","4,421",22.2,16.4,28.0,"38,817","34,196","43,438"
35,055,NM,Taos County,"6,387","4,916","7,858",18.6,14.3,22.9,"45,626","40,834","50,418"
35,057,NM,Torrance County,"3,334","2,555","4,113",22.7,17.4,28.0,"45,684","40,283","51,085"
35,059,NM,Union County,670,502,838,19.5,14.6,24.4,"41,518","36,298","46,738"
35,061,NM,Valencia County,"14,188","11,609","16,767",18.8,15.4,22.2,"50,510","46,161","54,859"
36,000,NY,New York,"2,703,053","2,668,539","2,737,567",14.0,13.8,14.2,"74,230","73,620","74,840"
36,001,NY,Albany County,"35,631","31,033","40,229",11.9,10.4,13.4,"74,512","70,611","78,413"
36,003,NY,Allegany County,"6,110","4,930","7,290",14.6,11.8,17.4,"55,320","51,861","58,779"
36,005,NY,Bronx County,"366,448","346,943","385,953",26.4,25.0,27.8,"43,143","41,440","44,846"
36,007,NY,Broome County,"26,337","22,025","30,649",14.1,11.8,16.4,"55,729","52,096","59,362"
36,009,NY,Cattaraugus County,"11,919","10,241","13,597",16.1,13.8,18.4,"54,602","50,643","58,561"
36,011,NY,Cayuga County,"10,696","9,143","12,249",14.8,12.6,17.0,"62,839","59,432","66,246"
36,013,NY,Chautauqua County,"20,925","18,299","23,551",17.2,15.0,19.4,"48,102","44,828","51,376"
36,015,NY,Chemung County,"11,843","9,964","13,722",14.9,12.5,17.3,"59,155","55,100","63,210"
36,017,NY,Chenango County,"6,086","4,841","7,331",13.3,10.6,16.0,"58,177","54,419","61,935"
36,019,NY,Clinton County,"11,090","9,261","12,919",15.1,12.6,17.6,"60,094","54,767","65,421"
36,021,NY,Columbia County,"6,333","5,140","7,526",10.5,8.5,12.5,"69,403","63,221","75,585"
36,023,NY,Cortland County,"4,710","3,570","5,850",11.0,8.3,13.7,"62,292","58,551","66,033"
36,025,NY,Delaware County,"6,757","5,675","7,839",15.9,13.3,18.5,"53,385","49,551","57,219"
36,027,NY,Dutchess County,"27,106","22,897","31,315",9.7,8.2,11.2,"87,370","83,341","91,399"
36,029,NY,Erie County,"126,486","116,330","136,642",13.7,12.6,14.8,"63,014","61,357","64,671"
36,031,NY,Essex County,"4,022","3,183","4,861",11.3,8.9,13.7,"62,884","58,829","66,939"
36,033,NY,Franklin County,"7,042","5,792","8,292",16.7,13.7,19.7,"54,960","50,801","59,119"
36,035,NY,Fulton County,"7,078","5,580","8,576",13.6,10.7,16.5,"56,169","53,714","58,624"
36,037,NY,Genesee County,"5,349","4,342","6,356",9.6,7.8,11.4,"62,785","58,255","67,315"
36,039,NY,Greene County,"5,354","4,098","6,610",11.7,8.9,14.5,"61,375","55,505","67,245"
36,041,NY,Hamilton County,491,373,609,9.6,7.3,11.9,"57,427","50,467","64,387"
36,043,NY,Herkimer County,"7,806","6,279","9,333",13.3,10.7,15.9,"59,366","56,227","62,505"
36,045,NY,Jefferson County,"13,592","10,970","16,214",12.4,10.0,14.8,"59,430","55,853","63,007"
36,047,NY,Kings County,"501,895","476,582","527,208",19.2,18.2,20.2,"66,943","65,519","68,367"
36,049,NY,Lewis County,"3,312","2,616","4,008",12.6,10.0,15.2,"59,978","53,881","66,075"
36,051,NY,Livingston County,"6,734","5,526","7,942",12.0,9.8,14.2,"65,221","59,499","70,943"
36,053,NY,Madison County,"6,594","5,345","7,843",10.4,8.4,12.4,"66,419","61,431","71,407"
36,055,NY,Monroe County,"96,950","89,278","104,622",13.3,12.3,14.3,"66,003","64,323","67,683"
36,057,NY,Montgomery County,"7,313","6,101","8,525",15.0,12.5,17.5,"55,523","51,349","59,697"
36,059,NY,Nassau County,"83,489","72,582","94,396",6.1,5.3,6.9,"125,118","123,023","127,213"
36,061,NY,New York County,"264,938","247,058","282,818",17.4,16.2,18.6,"84,371","82,001","86,741"
36,063,NY,Niagara County,"27,106","23,466","30,746",13.0,11.3,14.7,"61,068","57,345","64,791"
36,065,NY,Oneida County,"30,993","27,457","34,529",14.2,12.6,15.8,"59,804","56,994","62,614"
36,067,NY,Onondaga County,"64,695","58,958","70,432",14.2,12.9,15.5,"65,548","63,816","67,280"
36,069,NY,Ontario County,"8,524","6,853","10,195",7.8,6.3,9.3,"76,137","71,020","81,254"
36,071,NY,Orange County,"47,939","41,550","54,328",12.2,10.6,13.8,"88,494","84,210","92,778"
36,073,NY,Orleans County,"6,113","5,174","7,052",16.1,13.6,18.6,"56,140","50,024","62,256"
36,075,NY,Oswego County,"17,710","15,287","20,133",15.7,13.6,17.8,"59,394","56,079","62,709"
36,077,NY,Otsego County,"7,367","5,860","8,874",13.8,11.0,16.6,"61,664","57,404","65,924"
36,079,NY,Putnam County,"6,398","5,236","7,560",6.6,5.4,7.8,"107,014","97,544","116,484"
36,081,NY,Queens County,"312,866","291,769","333,963",13.6,12.7,14.5,"72,807","71,502","74,112"
36,083,NY,Rensselaer County,"19,087","16,778","21,396",12.3,10.8,13.8,"74,106","69,299","78,913"
36,085,NY,Richmond County,"57,909","50,324","65,494",11.9,10.3,13.5,"84,744","80,425","89,063"
36,087,NY,Rockland County,"50,989","45,295","56,683",15.2,13.5,16.9,"98,054","93,899","102,209"
36,089,NY,St. Lawrence County,"14,680","12,027","17,333",15.0,12.3,17.7,"55,531","51,667","59,395"
36,091,NY,Saratoga County,"18,123","15,561","20,685",7.7,6.6,8.8,"87,154","82,443","91,865"
36,093,NY,Schenectady County,"19,944","16,731","23,157",12.9,10.8,15.0,"72,357","67,371","77,343"
36,095,NY,Schoharie County,"3,700","2,993","4,407",12.9,10.4,15.4,"67,080","64,178","69,982"
36,097,NY,Schuyler County,"2,394","1,932","2,856",13.6,11.0,16.2,"57,706","51,915","63,497"
36,099,NY,Seneca County,"4,194","3,332","5,056",13.4,10.6,16.2,"60,985","57,959","64,011"
36,101,NY,Steuben County,"12,570","10,616","14,524",13.7,11.6,15.8,"57,584","54,134","61,034"
36,103,NY,Suffolk County,"95,569","84,270","106,868",6.4,5.6,7.2,"112,681","110,021","115,341"
36,105,NY,Sullivan County,"13,224","10,834","15,614",17.1,14.0,20.2,"57,017","51,245","62,789"
36,107,NY,Tioga County,"5,569","4,621","6,517",11.7,9.7,13.7,"64,052","57,125","70,979"
36,109,NY,Tompkins County,"14,936","12,778","17,094",16.2,13.9,18.5,"65,402","60,517","70,287"
36,111,NY,Ulster County,"19,822","16,578","23,066",11.3,9.5,13.1,"77,427","74,299","80,555"
36,113,NY,Warren County,"6,601","5,266","7,936",10.2,8.1,12.3,"69,314","63,830","74,798"
36,115,NY,Washington County,"7,120","5,757","8,483",12.3,9.9,14.7,"61,633","57,080","66,186"
36,117,NY,Wayne County,"8,981","7,337","10,625",10.0,8.2,11.8,"65,299","61,665","68,933"
36,119,NY,Westchester County,"91,529","81,011","102,047",9.4,8.3,10.5,"109,131","104,972","113,290"
36,121,NY,Wyoming County,"3,483","2,674","4,292",9.4,7.2,11.6,"66,261","60,189","72,333"
36,123,NY,Yates County,"2,482","1,864","3,100",10.6,8.0,13.2,"63,619","58,558","68,680"
37,000,NC,North Carolina,"1,383,626","1,357,735","1,409,517",13.5,13.2,13.8,"61,997","61,459","62,535"
37,001,NC,Alamance County,"20,916","17,123","24,709",12.5,10.2,14.8,"58,847","55,472","62,222"
37,003,NC,Alexander County,"4,443","3,462","5,424",12.6,9.8,15.4,"52,989","48,645","57,333"
37,005,NC,Alleghany County,"1,952","1,553","2,351",17.8,14.2,21.4,"45,239","39,818","50,660"
37,007,NC,Anson County,"4,414","3,494","5,334",21.2,16.8,25.6,"40,773","36,050","45,496"
37,009,NC,Ashe County,"3,768","2,909","4,627",14.2,11.0,17.4,"45,551","40,917","50,185"
37,011,NC,Avery County,"2,630","2,013","3,247",17.0,13.0,21.0,"48,470","44,673","52,267"
37,013,NC,Beaufort County,"8,863","7,340","10,386",20.1,16.6,23.6,"50,312","45,072","55,552"
37,015,NC,Bertie County,"3,345","2,526","4,164",20.7,15.6,25.8,"41,280","36,740","45,820"
37,017,NC,Bladen County,"6,342","5,182","7,502",21.6,17.6,25.6,"42,398","37,345","47,451"
37,019,NC,Brunswick County,"13,997","11,393","16,601",9.8,8.0,11.6,"67,286","61,782","72,790"
37,021,NC,Buncombe County,"30,954","25,939","35,969",11.7,9.8,13.6,"63,838","60,465","67,211"
37,023,NC,Burke County,"12,185","10,009","14,361",14.3,11.7,16.9,"53,758","48,483","59,033"
37,025,NC,Cabarrus County,"21,467","17,840","25,094",9.4,7.8,11.0,"79,148","75,558","82,738"
37,027,NC,Caldwell County,"11,804","9,694","13,914",14.8,12.1,17.5,"44,705","40,826","48,584"
37,029,NC,Camden County,868,667,"1,069",8.0,6.1,9.9,"79,162","71,168","87,156"
37,031,NC,Carteret County,"7,997","6,468","9,526",11.8,9.5,14.1,"63,146","59,852","66,440"
37,033,NC,Caswell County,"4,463","3,693","5,233",20.7,17.1,24.3,"50,879","45,618","56,140"
37,035,NC,Catawba County,"21,477","18,513","24,441",13.5,11.6,15.4,"59,841","56,557","63,125"
37,037,NC,Chatham County,"9,444","8,316","10,572",12.2,10.7,13.7,"82,764","75,047","90,481"
37,039,NC,Cherokee County,"4,012","3,018","5,006",13.9,10.5,17.3,"44,211","40,823","47,599"
37,041,NC,Chowan County,"2,376","1,843","2,909",17.6,13.7,21.5,"48,568","42,699","54,437"
37,043,NC,Clay County,"1,548","1,196","1,900",13.8,10.7,16.9,"51,537","45,181","57,893"
37,045,NC,Cleveland County,"17,757","15,321","20,193",18.0,15.5,20.5,"49,009","44,975","53,043"
37,047,NC,Columbus County,"11,160","9,221","13,099",23.4,19.3,27.5,"41,206","36,838","45,574"
37,049,NC,Craven County,"12,150","9,740","14,560",12.6,10.1,15.1,"57,628","52,023","63,233"
37,051,NC,Cumberland County,"50,499","45,783","55,215",15.8,14.3,17.3,"52,463","50,792","54,134"
37,053,NC,Currituck County,"2,542","1,959","3,125",8.6,6.6,10.6,"82,759","76,296","89,222"
37,055,NC,Dare County,"3,274","2,499","4,049",8.7,6.6,10.8,"68,682","63,501","73,863"
37,057,NC,Davidson County,"22,945","19,580","26,310",13.6,11.6,15.6,"53,473","50,078","56,868"
37,059,NC,Davie County,"4,192","3,231","5,153",9.7,7.5,11.9,"67,224","62,524","71,924"
37,061,NC,Duplin County,"9,204","7,603","10,805",19.1,15.8,22.4,"45,149","40,543","49,755"
37,063,NC,Durham County,"41,987","36,760","47,214",13.4,11.7,15.1,"71,436","69,555","73,317"
37,065,NC,Edgecombe County,"10,671","8,632","12,710",22.4,18.1,26.7,"41,157","37,826","44,488"
37,067,NC,Forsyth County,"53,575","47,748","59,402",14.3,12.7,15.9,"60,228","57,468","62,988"
37,069,NC,Franklin County,"8,760","7,135","10,385",12.5,10.2,14.8,"63,687","57,214","70,160"
37,071,NC,Gaston County,"33,888","29,535","38,241",14.9,13.0,16.8,"56,017","52,166","59,868"
37,073,NC,Gates County,"1,389","1,046","1,732",13.5,10.2,16.8,"59,762","53,038","66,486"
37,075,NC,Graham County,"1,361","1,027","1,695",17.1,12.9,21.3,"43,647","39,110","48,184"
37,077,NC,Granville County,"8,231","6,932","9,530",14.0,11.8,16.2,"62,715","57,360","68,070"
37,079,NC,Greene County,"4,217","3,395","5,039",23.3,18.8,27.8,"42,884","38,568","47,200"
37,081,NC,Guilford County,"70,898","62,400","79,396",13.5,11.9,15.1,"60,915","58,245","63,585"
37,083,NC,Halifax County,"12,848","11,039","14,657",27.3,23.5,31.1,"38,944","34,683","43,205"
37,085,NC,Harnett County,"17,603","15,047","20,159",13.3,11.4,15.2,"61,701","57,896","65,506"
37,087,NC,Haywood County,"8,521","7,106","9,936",13.7,11.4,16.0,"51,817","46,526","57,108"
37,089,NC,Henderson County,"13,838","11,864","15,812",12.0,10.3,13.7,"60,384","56,642","64,126"
37,091,NC,Hertford County,"4,694","3,865","5,523",24.5,20.2,28.8,"40,461","35,988","44,934"
37,093,NC,Hoke County,"8,120","6,762","9,478",15.5,12.9,18.1,"54,948","50,099","59,797"
37,095,NC,Hyde County,849,650,"1,048",21.0,16.1,25.9,"44,880","40,076","49,684"
37,097,NC,Iredell County,"18,028","15,195","20,861",9.5,8.0,11.0,"69,734","66,531","72,937"
37,099,NC,Jackson County,"7,364","6,128","8,600",18.7,15.6,21.8,"50,652","45,325","55,979"
37,101,NC,Johnston County,"26,562","22,193","30,931",11.8,9.9,13.7,"69,889","65,351","74,427"
37,103,NC,Jones County,"1,616","1,275","1,957",17.6,13.9,21.3,"47,616","41,729","53,503"
37,105,NC,Lee County,"9,533","7,891","11,175",15.1,12.5,17.7,"56,679","53,376","59,982"
37,107,NC,Lenoir County,"11,414","9,502","13,326",21.1,17.6,24.6,"44,244","39,911","48,577"
37,109,NC,Lincoln County,"7,830","6,056","9,604",8.8,6.8,10.8,"73,319","67,477","79,161"
37,111,NC,McDowell County,"6,323","4,968","7,678",14.5,11.4,17.6,"50,476","46,220","54,732"
37,113,NC,Macon County,"5,289","4,228","6,350",14.2,11.4,17.0,"49,406","44,950","53,862"
37,115,NC,Madison County,"3,162","2,458","3,866",15.3,11.9,18.7,"51,849","46,441","57,257"
37,117,NC,Martin County,"4,336","3,371","5,301",20.1,15.6,24.6,"43,261","38,311","48,211"
37,119,NC,Mecklenburg County,"113,013","102,810","123,216",10.2,9.3,11.1,"75,138","72,889","77,387"
37,121,NC,Mitchell County,"2,223","1,714","2,732",15.0,11.6,18.4,"49,086","43,229","54,943"
37,123,NC,Montgomery County,"4,407","3,511","5,303",17.6,14.0,21.2,"52,897","48,646","57,148"
37,125,NC,Moore County,"9,369","7,404","11,334",9.2,7.3,11.1,"69,373","62,883","75,863"
37,127,NC,Nash County,"13,770","10,922","16,618",14.8,11.7,17.9,"55,956","51,520","60,392"
37,129,NC,New Hanover County,"26,307","22,484","30,130",11.9,10.2,13.6,"66,212","63,186","69,238"
37,131,NC,Northampton County,"3,962","3,154","4,770",23.6,18.8,28.4,"40,524","35,974","45,074"
37,133,NC,Onslow County,"25,172","20,810","29,534",13.9,11.5,16.3,"55,645","52,217","59,073"
37,135,NC,Orange County,"16,964","14,469","19,459",12.2,10.4,14.0,"79,814","76,259","83,369"
37,137,NC,Pamlico County,"1,794","1,407","2,181",15.3,12.0,18.6,"53,732","47,909","59,555"
37,139,NC,Pasquotank County,"5,990","4,735","7,245",15.4,12.2,18.6,"51,365","48,016","54,714"
37,141,NC,Pender County,"6,668","5,223","8,113",10.8,8.5,13.1,"69,555","65,044","74,066"
37,143,NC,Perquimans County,"2,032","1,584","2,480",15.5,12.1,18.9,"53,760","48,674","58,846"
37,145,NC,Person County,"6,772","5,782","7,762",17.5,14.9,20.1,"55,287","48,719","61,855"
37,147,NC,Pitt County,"35,969","32,494","39,444",21.6,19.5,23.7,"48,116","43,812","52,420"
37,149,NC,Polk County,"2,394","1,891","2,897",12.3,9.7,14.9,"58,064","51,455","64,673"
37,151,NC,Randolph County,"19,487","16,239","22,735",13.5,11.2,15.8,"57,088","53,357","60,819"
37,153,NC,Richmond County,"10,979","9,329","12,629",26.2,22.3,30.1,"42,158","37,294","47,022"
37,155,NC,Robeson County,"31,425","28,289","34,561",27.9,25.1,30.7,"38,613","35,484","41,742"
37,157,NC,Rockingham County,"16,319","14,069","18,569",18.1,15.6,20.6,"46,868","42,312","51,424"
37,159,NC,Rowan County,"24,540","21,295","27,785",17.0,14.7,19.3,"56,441","53,509","59,373"
37,161,NC,Rutherford County,"11,118","9,286","12,950",17.5,14.6,20.4,"44,477","40,385","48,569"
37,163,NC,Sampson County,"11,846","10,174","13,518",20.4,17.5,23.3,"48,267","43,383","53,151"
37,165,NC,Scotland County,"7,747","6,421","9,073",24.4,20.2,28.6,"44,060","41,463","46,657"
37,167,NC,Stanly County,"8,896","7,364","10,428",14.5,12.0,17.0,"57,465","51,531","63,399"
37,169,NC,Stokes County,"5,800","4,620","6,980",13.1,10.4,15.8,"57,763","51,736","63,790"
37,171,NC,Surry County,"11,343","9,543","13,143",16.1,13.5,18.7,"51,820","49,523","54,117"
37,173,NC,Swain County,"2,427","1,959","2,895",17.4,14.0,20.8,"47,838","42,301","53,375"
37,175,NC,Transylvania County,"4,067","3,203","4,931",12.5,9.8,15.2,"61,737","56,521","66,953"
37,177,NC,Tyrrell County,621,472,770,21.1,16.1,26.1,"39,970","34,975","44,965"
37,179,NC,Union County,"18,556","15,554","21,558",7.7,6.5,8.9,"87,553","82,847","92,259"
37,181,NC,Vance County,"8,694","6,878","10,510",20.8,16.5,25.1,"45,557","40,833","50,281"
37,183,NC,Wake County,"105,694","96,113","115,275",9.4,8.6,10.2,"91,558","88,201","94,915"
37,185,NC,Warren County,"3,581","2,827","4,335",19.9,15.7,24.1,"44,794","39,753","49,835"
37,187,NC,Washington County,"2,237","1,701","2,773",20.7,15.7,25.7,"42,582","37,308","47,856"
37,189,NC,Watauga County,"10,642","9,478","11,806",21.8,19.4,24.2,"55,183","49,198","61,168"
37,191,NC,Wayne County,"21,361","18,645","24,077",18.7,16.3,21.1,"49,955","45,374","54,536"
37,193,NC,Wilkes County,"11,106","9,238","12,974",17.1,14.2,20.0,"47,891","43,089","52,693"
37,195,NC,Wilson County,"14,510","12,039","16,981",18.8,15.6,22.0,"48,777","44,677","52,877"
37,197,NC,Yadkin County,"4,695","3,780","5,610",12.7,10.2,15.2,"56,547","51,150","61,944"
37,199,NC,Yancey County,"3,230","2,599","3,861",17.4,14.0,20.8,"46,299","41,533","51,065"
38,000,ND,North Dakota,"82,270","78,002","86,538",10.9,10.3,11.5,"67,603","65,854","69,352"
38,001,ND,Adams County,255,196,314,12.0,9.2,14.8,"56,364","49,419","63,309"
38,003,ND,Barnes County,"1,149",892,"1,406",11.2,8.7,13.7,"61,111","55,609","66,613"
38,005,ND,Benson County,"1,520","1,190","1,850",26.3,20.6,32.0,"47,080","41,628","52,532"
38,007,ND,Billings County,103,79,127,10.8,8.3,13.3,"77,375","67,742","87,008"
38,009,ND,Bottineau County,691,538,844,11.2,8.7,13.7,"67,400","60,327","74,473"
38,011,ND,Bowman County,259,202,316,9.0,7.0,11.0,"68,253","59,934","76,572"
38,013,ND,Burke County,191,144,238,8.9,6.7,11.1,"71,492","64,041","78,943"
38,015,ND,Burleigh County,"7,923","6,574","9,272",8.3,6.9,9.7,"71,980","66,277","77,683"
38,017,ND,Cass County,"19,208","16,971","21,445",10.6,9.4,11.8,"66,351","64,211","68,491"
38,019,ND,Cavalier County,289,221,357,8.0,6.1,9.9,"65,006","57,966","72,046"
38,021,ND,Dickey County,527,405,649,11.2,8.6,13.8,"55,270","49,131","61,409"
38,023,ND,Divide County,232,177,287,10.8,8.2,13.4,"64,646","56,738","72,554"
38,025,ND,Dunn County,440,339,541,11.0,8.5,13.5,"75,713","66,798","84,628"
38,027,ND,Eddy County,264,207,321,11.7,9.2,14.2,"57,277","50,065","64,489"
38,029,ND,Emmons County,430,331,529,13.4,10.3,16.5,"55,883","49,052","62,714"
38,031,ND,Foster County,295,229,361,8.9,6.9,10.9,"69,364","61,697","77,031"
38,033,ND,Golden Valley County,218,168,268,12.7,9.8,15.6,"63,973","57,845","70,101"
38,035,ND,Grand Forks County,"9,430","8,131","10,729",13.6,11.7,15.5,"64,804","58,873","70,735"
38,037,ND,Grant County,401,311,491,17.3,13.4,21.2,"48,544","43,605","53,483"
38,039,ND,Griggs County,239,181,297,10.7,8.1,13.3,"59,520","52,230","66,810"
38,041,ND,Hettinger County,331,261,401,14.4,11.4,17.4,"54,282","47,589","60,975"
38,043,ND,Kidder County,335,256,414,14.2,10.8,17.6,"55,020","48,926","61,114"
38,045,ND,LaMoure County,436,341,531,10.9,8.5,13.3,"65,932","59,093","72,771"
38,047,ND,Logan County,259,196,322,14.2,10.8,17.6,"51,318","45,066","57,570"
38,049,ND,McHenry County,621,475,767,11.9,9.1,14.7,"64,262","57,236","71,288"
38,051,ND,McIntosh County,335,260,410,13.8,10.7,16.9,"54,211","48,175","60,247"
38,053,ND,McKenzie County,"1,254","1,004","1,504",9.1,7.3,10.9,"86,294","75,698","96,890"
38,055,ND,McLean County,"1,021",799,"1,243",10.6,8.3,12.9,"68,419","61,352","75,486"
38,057,ND,Mercer County,655,510,800,8.0,6.2,9.8,"78,823","69,440","88,206"
38,059,ND,Morton County,"3,241","2,612","3,870",9.9,8.0,11.8,"71,415","63,469","79,361"
38,061,ND,Mountrail County,"1,064",829,"1,299",11.2,8.7,13.7,"71,941","64,426","79,456"
38,063,ND,Nelson County,310,238,382,10.4,8.0,12.8,"62,095","55,048","69,142"
38,065,ND,Oliver County,207,157,257,11.1,8.4,13.8,"72,965","64,102","81,828"
38,067,ND,Pembina County,647,511,783,9.7,7.6,11.8,"63,809","57,085","70,533"
38,069,ND,Pierce County,457,354,560,12.3,9.5,15.1,"55,747","49,304","62,190"
38,071,ND,Ramsey County,"1,372","1,063","1,681",12.3,9.5,15.1,"63,973","56,201","71,745"
38,073,ND,Ransom County,489,381,597,8.9,6.9,10.9,"71,594","63,062","80,126"
38,075,ND,Renville County,188,145,231,8.5,6.5,10.5,"66,937","60,115","73,759"
38,077,ND,Richland County,"1,582","1,234","1,930",10.1,7.9,12.3,"65,184","58,818","71,550"
38,079,ND,Rolette County,"3,253","2,657","3,849",27.2,22.2,32.2,"47,394","42,834","51,954"
